link,date,time,phase 1 start,phase 2 start,phase 3 start,phase 1 - add1,phase 1 - add2,phase 1 - add3,phase 2 - add1,phase 2 - add2,phase 2 - add3,phase 2 - add4,phase 2 - add5,phase 3 - add1,phase 3 - add2,phase 3 - add3,phase 3 - add4,phase 3 - add5,phase 3 - add6,phase 3 - add7,phase 1 - slam1,phase 2 - slam1,phase 2 - slam2,phase 3 - slam1,phase 3 - slam2,phase 3 - slam3,phase 3 - slam4
https://dps.report/IaIe-20240313-212741_cerus,2024.03.13,21:27:41,0.0,119.245,,26.121,51.488,,,,,,,,,,,,,,75.016,,,,,,
https://dps.report/XaFv-20240313-213422_cerus,2024.03.13,21:34:22,0.0,119.79,297.133,26.131,51.478,,44.524,60.196,111.784,,,45.174,61.843,,,,,,75.018,68.029,135.269,53.435,,,
https://dps.report/YFTq-20240313-214937_cerus,2024.03.13,21:49:37,0.0,121.415,307.744,26.136,51.497,,44.543,60.126,111.761,,,45.105,61.812,,,,,,75.003,68.025,135.28,53.431,,,
https://dps.report/NRqd-20240313-215703_cerus,2024.03.13,21:57:03,0.0,127.634,305.275,26.119,51.479,,44.51,60.13,111.757,,,45.122,61.831,,,,,,74.985,68.044,135.271,53.431,,,
https://dps.report/p8rK-20240313-220312_cerus,2024.03.13,22:03:12,0.0,119.0,,26.12,51.482,,44.522,60.129,111.758,,,,,,,,,,75.006,68.033,135.273,,,,
https://dps.report/osWG-20240313-220742_cerus,2024.03.13,22:07:42,0.0,119.368,,26.124,51.5,,44.539,60.134,111.751,,,,,,,,,,75.02,68.033,,,,,
https://dps.report/FwaU-20240313-221413_cerus,2024.03.13,22:14:13,0.0,119.6,296.213,26.119,51.483,,44.525,60.139,111.773,,,45.116,61.83,,,,,,75.009,68.041,135.292,53.432,,,
https://dps.report/2hjo-20240313-222105_cerus,2024.03.13,22:21:05,0.0,122.686,309.48,26.118,51.494,,44.511,60.121,111.749,,,45.14,61.84,,,,,,74.99,68.021,135.274,53.45,,,
https://dps.report/FukL-20240313-222814_cerus,2024.03.13,22:28:14,0.0,120.438,294.97,26.131,51.488,,44.537,60.137,111.762,,,45.15,61.823,,,,,,75.01,68.038,135.295,53.421,,,
https://dps.report/zGKT-20240313-223231_cerus,2024.03.13,22:32:31,0.0,121.13,,26.119,51.473,,44.518,60.114,,,,,,,,,,,75.014,68.017,,,,,
https://dps.report/5PX3-20240313-223809_cerus,2024.03.13,22:38:09,0.0,120.186,306.219,26.126,51.486,,44.532,60.133,111.759,,,,,,,,,,74.982,68.043,135.298,,,,
https://dps.report/DsH5-20240313-224524_cerus,2024.03.13,22:45:24,0.0,123.356,318.869,26.109,51.472,,44.513,60.117,111.763,,,45.137,61.832,,,,,,74.982,68.053,135.293,53.428,,,
https://dps.report/0FBL-20240313-224648_cerus,2024.03.13,22:46:48,0.0,,,26.109,,,,,,,,,,,,,,,,,,,,,
https://dps.report/AKDe-20240313-224747_cerus,2024.03.13,22:47:47,0.0,,,26.11,,,,,,,,,,,,,,,,,,,,,
https://dps.report/qSk5-20240316-184140_cerus,2024.03.16,18:41:40,0.0,,,26.129,51.483,,,,,,,,,,,,,,75.015,,,,,,
https://dps.report/2xU7-20240316-184227_cerus,2024.03.16,18:42:27,0.0,,,,,,,,,,,,,,,,,,,,,,,,
https://dps.report/QE3u-20240316-184436_cerus,2024.03.16,18:44:36,0.0,,,26.119,51.5,,,,,,,,,,,,,,74.987,,,,,,
https://dps.report/M1Rl-20240316-184710_cerus,2024.03.16,18:47:10,0.0,122.326,,26.122,51.494,,,,,,,,,,,,,,75.011,,,,,,
https://dps.report/oq1E-20240316-185206_cerus,2024.03.16,18:52:06,0.0,121.118,,26.119,51.491,,44.531,60.123,111.765,,,,,,,,,,75.006,68.04,135.282,,,,
https://dps.report/a9EC-20240316-185703_cerus,2024.03.16,18:57:03,0.0,123.199,,26.127,51.48,,44.542,60.123,111.771,,,,,,,,,,75.013,68.032,,,,,
https://dps.report/KH7P-20240316-190201_cerus,2024.03.16,19:02:01,0.0,127.629,,26.114,51.479,,44.529,60.122,111.786,,,,,,,,,,74.987,68.039,135.272,,,,
https://dps.report/T0i7-20240316-190942_cerus,2024.03.16,19:09:42,0.0,124.203,320.461,26.118,51.483,,44.512,60.116,111.755,180.102,,45.137,61.85,,,,,,74.989,68.017,135.259,53.44,,,
https://dps.report/HlQq-20240316-191025_cerus,2024.03.16,19:10:25,0.0,,,,,,,,,,,,,,,,,,,,,,,,
https://dps.report/btco-20240316-191453_cerus,2024.03.16,19:14:53,0.0,126.456,,26.121,51.483,,44.502,60.107,111.745,,,,,,,,,,74.998,68.019,,,,,
https://dps.report/qCQK-20240316-191727_cerus,2024.03.16,19:17:27,0.0,,,26.12,51.491,,,,,,,,,,,,,,74.999,,,,,,
https://dps.report/oKTf-20240316-192305_cerus,2024.03.16,19:23:05,0.0,121.354,300.156,26.117,51.494,,44.528,60.112,111.757,,,,,,,,,,74.997,68.045,135.273,,,,
https://dps.report/LSye-20240316-193231_cerus,2024.03.16,19:32:31,0.0,120.755,296.356,26.107,51.47,,44.517,60.118,111.755,,,0.175,45.116,61.847,129.088,135.116,196.313,,74.982,68.045,135.283,53.437,120.666,187.902,
https://dps.report/RPRv-20240316-195558_cerus,2024.03.16,19:55:58,0.0,120.207,299.244,26.13,51.495,,44.527,60.114,111.756,,,45.123,61.841,129.076,135.107,,,,75.022,68.051,135.291,53.429,120.668,,
https://dps.report/Z0UZ-20240316-200210_cerus,2024.03.16,20:02:10,0.0,119.639,,26.11,51.484,,44.528,60.11,,,,,,,,,,,75.002,68.024,,,,,
https://dps.report/Ap5f-20240316-201022_cerus,2024.03.16,20:10:22,0.0,121.108,302.117,26.106,51.465,,44.536,60.122,111.762,,,45.118,61.833,129.074,135.101,,,,74.992,68.049,135.283,53.436,120.67,,
https://dps.report/jI1r-20240316-202154_cerus,2024.03.16,20:21:54,0.0,120.289,298.88,26.127,51.486,,44.523,60.103,111.742,,,0.039,45.131,61.842,129.083,135.128,,,74.997,68.044,135.287,53.442,120.677,,
https://dps.report/sW9p-20240316-203000_cerus,2024.03.16,20:30:00,0.0,121.06,299.811,26.146,51.496,,44.53,60.119,111.747,,,45.136,61.847,,,,,,75.03,68.032,135.268,53.453,,,
https://dps.report/TEOn-20240316-204101_cerus,2024.03.16,20:41:01,0.0,120.246,298.404,26.14,51.498,,44.528,60.119,111.757,,,45.122,61.844,,,,,,75.01,68.055,135.271,53.451,,,
https://dps.report/yljZ-20240316-204905_cerus,2024.03.16,20:49:05,0.0,120.535,306.227,26.134,51.477,,44.5,60.095,111.739,,,45.147,61.855,,,,,,75.0,68.03,135.258,53.456,,,
https://dps.report/XyNX-20240316-205734_cerus,2024.03.16,20:57:34,0.0,122.519,299.323,26.132,51.485,,44.534,60.122,111.778,,,45.114,61.827,129.082,135.113,,,,75.01,68.05,135.286,53.435,120.695,,
https://dps.report/h6kB-20240316-210559_cerus,2024.03.16,21:05:59,0.0,120.16,285.892,26.136,51.488,,44.531,60.134,111.758,,,45.106,61.827,129.067,135.113,,,,74.998,68.042,135.27,53.429,120.659,,
https://dps.report/odsO-20240317-155040_cerus,2024.03.17,15:50:40,0.0,122.678,,26.135,51.481,,44.521,60.117,111.763,,,,,,,,,,75.012,68.037,135.28,,,,
https://dps.report/45ET-20240317-155558_cerus,2024.03.17,15:55:58,0.0,120.996,,26.105,51.466,,44.506,60.109,111.766,,,,,,,,,,74.989,68.047,135.29,,,,
https://dps.report/5fVX-20240317-155955_cerus,2024.03.17,15:59:55,0.0,123.678,,26.112,51.48,,44.536,60.114,,,,,,,,,,,74.994,68.044,,,,,
https://dps.report/0gY8-20240317-160229_cerus,2024.03.17,16:02:29,0.0,120.959,,26.126,51.494,,,,,,,,,,,,,,75.004,,,,,,
https://dps.report/fbLV-20240317-160330_cerus,2024.03.17,16:03:30,0.0,,,26.123,,,,,,,,,,,,,,,,,,,,,
https://dps.report/FEWI-20240317-161013_cerus,2024.03.17,16:10:13,0.0,123.322,296.998,26.124,51.482,,44.523,60.127,111.753,,,45.13,61.859,,,,,,74.99,68.031,135.286,53.435,,,
https://dps.report/4Iq3-20240317-161911_cerus,2024.03.17,16:19:11,0.0,121.651,298.844,26.126,51.501,,44.54,60.113,111.76,,,45.13,61.845,129.084,135.115,,,,75.004,68.073,135.274,53.441,120.669,,
https://dps.report/eSO1-20240317-161929_cerus,2024.03.17,16:19:29,0.0,,,,,,,,,,,,,,,,,,,,,,,,
https://dps.report/orIJ-20240317-162645_cerus,2024.03.17,16:26:45,0.0,121.176,299.318,26.127,51.492,,44.499,60.125,111.747,,,45.116,61.861,,,,,,75.002,68.018,135.263,53.463,,,
https://dps.report/5YMO-20240317-162854_cerus,2024.03.17,16:28:54,0.0,,,26.13,51.48,,,,,,,,,,,,,,74.991,,,,,,
https://dps.report/A0rv-20240317-163523_cerus,2024.03.17,16:35:23,0.0,123.138,290.16,26.131,51.483,,44.518,60.109,111.745,,,45.134,61.854,,,,,,75.017,68.042,135.28,53.444,,,
https://dps.report/fxrs-20240317-164303_cerus,2024.03.17,16:43:03,0.0,,,26.138,51.504,,,,,,,,,,,,,,75.005,,,,,,
https://dps.report/PeiM-20240317-165034_cerus,2024.03.17,16:50:34,0.0,121.741,287.511,26.111,51.458,,44.528,60.123,111.779,,,45.121,61.831,129.069,135.127,,,,74.987,68.051,135.293,53.439,120.665,,
https://dps.report/z6OH-20240317-165443_cerus,2024.03.17,16:54:43,0.0,120.474,,26.122,51.485,,44.537,60.105,,,,,,,,,,,75.011,,,,,,
https://dps.report/ePyb-20240317-170308_cerus,2024.03.17,17:03:08,0.0,119.809,299.405,26.134,51.483,,44.535,60.117,111.751,,,45.135,61.839,129.065,135.121,,,,74.995,68.021,135.258,53.431,120.674,,
https://dps.report/xC67-20240317-171143_cerus,2024.03.17,17:11:43,0.0,124.176,300.48,26.132,51.48,,44.512,60.102,111.743,,,45.144,61.847,,,,,,75.011,68.019,135.268,53.429,,,
https://dps.report/f2kC-20240317-171615_cerus,2024.03.17,17:16:15,0.0,118.838,,26.129,51.491,,44.549,60.123,111.787,,,,,,,,,,74.992,68.049,,,,,
https://dps.report/014u-20240317-172514_cerus,2024.03.17,17:25:14,0.0,120.538,290.56,26.127,51.482,,44.506,60.118,111.739,,,0.711,45.116,61.834,129.076,135.118,196.322,,75.012,68.029,135.254,53.435,120.671,187.911,
https://dps.report/Io3Q-20240317-173824_cerus,2024.03.17,17:38:24,0.0,121.957,299.047,26.138,51.472,,44.518,60.127,111.754,,,45.122,61.84,,,,,,75.012,68.041,135.281,53.421,,,
https://dps.report/b6AR-20240317-173929_cerus,2024.03.17,17:39:29,0.0,,,26.129,,,,,,,,,,,,,,,,,,,,,
https://dps.report/uQds-20240317-174809_cerus,2024.03.17,17:48:09,0.0,118.612,293.366,26.136,51.491,,44.521,60.109,111.739,,,45.111,61.857,129.096,135.121,196.342,,,75.01,68.02,135.285,53.429,120.664,187.91,
https://dps.report/lULe-20240317-175704_cerus,2024.03.17,17:57:04,0.0,120.954,295.627,26.113,51.474,,44.528,60.138,111.762,,,45.147,61.862,129.119,135.125,,,,75.007,68.035,135.28,53.438,120.686,,
https://dps.report/3cdP-20240317-180451_cerus,2024.03.17,18:04:51,0.0,118.804,290.947,26.126,51.476,,44.504,60.111,111.753,,,45.15,61.851,129.122,135.139,,,,74.993,68.017,135.256,53.442,120.687,,
https://dps.report/jLye-20240319-210903_cerus,2024.03.19,21:09:03,0.0,121.007,285.889,26.115,51.493,,44.513,60.104,111.757,,,45.118,61.832,129.064,135.117,,,,74.989,68.035,135.278,53.421,120.661,,
https://dps.report/RebM-20240319-211149_cerus,2024.03.19,21:11:49,0.0,118.132,,26.121,51.491,,,,,,,,,,,,,,74.998,,,,,,
https://dps.report/cUrR-20240319-211826_cerus,2024.03.19,21:18:26,0.0,117.13,284.73,26.13,51.497,,44.53,60.136,111.753,,,45.118,61.843,,,,,,75.005,68.059,135.276,53.438,,,
https://dps.report/Nelu-20240319-212538_cerus,2024.03.19,21:25:38,0.0,116.653,282.566,26.127,51.496,,44.518,60.109,111.767,,,45.137,61.836,,,,,,75.002,68.023,135.268,53.439,,,
https://dps.report/bbw1-20240319-212704_cerus,2024.03.19,21:27:04,0.0,,,26.119,51.486,,,,,,,,,,,,,,,,,,,,
https://dps.report/n01M-20240319-213509_cerus,2024.03.19,21:35:09,0.0,117.112,283.126,26.103,51.466,,44.53,60.138,111.777,,,45.108,61.823,129.089,135.118,,,,75.006,68.04,135.294,53.424,120.67,,
https://dps.report/h4MG-20240319-214052_cerus,2024.03.19,21:40:52,0.0,115.798,,26.122,51.483,,44.527,60.115,111.776,,,,,,,,,,74.986,68.039,135.278,,,,
https://dps.report/TIiw-20240319-214827_cerus,2024.03.19,21:48:27,0.0,118.204,282.487,26.131,51.49,,44.526,60.138,111.76,,,45.125,61.844,129.091,135.119,,,,75.0,68.034,135.274,53.428,120.679,,
https://dps.report/9uN3-20240319-220552_cerus,2024.03.19,22:05:52,0.0,118.401,,26.114,51.468,,44.515,60.115,111.758,,,,,,,,,,75.009,68.031,,,,,
https://dps.report/bQJG-20240319-220936_cerus,2024.03.19,22:09:36,0.0,119.146,,26.112,51.477,,44.52,60.129,,,,,,,,,,,74.983,68.038,,,,,
https://dps.report/khxD-20240319-221609_cerus,2024.03.19,22:16:09,0.0,118.452,292.406,26.145,51.495,,44.542,60.126,111.756,,,45.128,61.844,,,,,,75.016,68.026,135.267,53.433,,,
https://dps.report/tGyE-20240319-222414_cerus,2024.03.19,22:24:14,0.0,116.088,281.826,26.12,51.48,,44.53,60.121,111.753,,,45.12,61.832,129.071,135.094,,,,75.02,68.038,135.282,53.431,120.663,,
https://dps.report/AY27-20240319-223114_cerus,2024.03.19,22:31:14,0.0,116.685,285.442,26.124,51.478,,44.518,60.126,111.748,,,45.115,61.845,,,,,,75.009,68.03,135.292,53.452,,,
https://dps.report/bmL8-20240319-223907_cerus,2024.03.19,22:39:07,0.0,118.865,290.438,26.114,51.475,,44.528,60.145,111.768,,,45.134,61.85,129.096,135.128,,,,75.008,68.058,135.286,53.447,120.68,,
https://dps.report/NhDB-20240319-224526_cerus,2024.03.19,22:45:26,0.0,107.287,245.917,26.116,51.473,,44.484,60.082,111.7,,,45.125,61.85,,,,,,75.001,67.996,,53.439,,,
https://dps.report/IeWO-20240319-225341_cerus,2024.03.19,22:53:41,0.0,104.119,239.223,26.114,51.474,,44.511,60.12,111.765,,,45.087,61.812,129.066,135.096,196.303,,,74.995,68.045,,53.422,120.639,187.881,
https://dps.report/vBGV-20240321-203351_cerus,2024.03.21,20:33:51,0.0,118.414,,26.127,51.474,,,,,,,,,,,,,,74.991,,,,,,
https://dps.report/WonU-20240321-204131_cerus,2024.03.21,20:41:31,0.0,120.294,286.738,26.133,51.493,,44.523,60.113,111.759,,,45.112,61.83,129.075,135.119,,,,75.03,68.046,135.282,53.427,120.661,,
https://dps.report/FNQR-20240321-204455_cerus,2024.03.21,20:44:55,0.0,121.327,,26.128,51.494,,44.53,,,,,,,,,,,,75.007,,,,,,
https://dps.report/LEJk-20240321-204719_cerus,2024.03.21,20:47:19,0.0,119.377,,26.12,51.481,,,,,,,,,,,,,,75.017,,,,,,
https://dps.report/ANWo-20240321-205001_cerus,2024.03.21,20:50:01,0.0,,,26.122,51.493,,,,,,,,,,,,,,75.005,,,,,,
https://dps.report/9Hkl-20240321-205703_cerus,2024.03.21,20:57:03,0.0,117.611,290.601,26.126,51.467,,44.493,60.101,111.743,,,45.116,61.835,,,,,,75.002,68.017,135.29,53.418,,,
https://dps.report/hli2-20240321-210447_cerus,2024.03.21,21:04:47,0.0,117.667,290.987,26.127,51.469,,44.541,60.154,111.765,,,45.127,61.861,129.086,135.136,,,,74.986,68.057,135.277,53.448,120.678,,
https://dps.report/JTgB-20240321-210850_cerus,2024.03.21,21:08:50,0.0,125.157,,26.121,51.479,,44.528,60.128,,,,,,,,,,,75.002,68.048,,,,,
https://dps.report/zz8v-20240321-211528_cerus,2024.03.21,21:15:28,0.0,118.86,285.9,26.141,51.49,,44.513,60.117,111.742,,,45.123,61.831,,,,,,75.021,68.038,135.275,53.418,,,
https://dps.report/gJaa-20240321-212200_cerus,2024.03.21,21:22:00,0.0,117.633,281.479,26.13,51.476,,44.537,60.114,111.779,,,45.121,61.829,,,,,,75.009,68.051,135.278,53.432,,,
https://dps.report/MSGu-20240321-212704_cerus,2024.03.21,21:27:04,0.0,118.573,,26.113,51.467,,44.512,60.091,111.753,,,,,,,,,,75.009,68.018,135.255,,,,
https://dps.report/JnL9-20240321-214515_cerus,2024.03.21,21:45:15,0.0,119.08,297.665,26.105,51.482,,44.533,60.119,111.745,,,45.135,61.875,129.121,135.118,,,,75.015,68.042,135.272,53.454,120.675,,
https://dps.report/UooR-20240321-215622_cerus,2024.03.21,21:56:22,0.0,117.911,286.917,26.133,51.497,,44.547,60.14,111.763,,,45.133,61.837,129.097,135.11,,,,75.023,68.043,135.3,53.454,120.682,,
https://dps.report/bgbG-20240321-220010_cerus,2024.03.21,22:00:10,0.0,118.924,,26.13,51.491,,44.524,60.127,,,,,,,,,,,74.996,68.031,,,,,
https://dps.report/0tNx-20240321-220105_cerus,2024.03.21,22:01:05,0.0,,,26.123,,,,,,,,,,,,,,,,,,,,,
https://dps.report/K9lI-20240321-220838_cerus,2024.03.21,22:08:38,0.0,116.447,291.096,26.139,51.492,,44.526,60.121,111.77,,,45.122,61.833,129.084,135.136,,,,75.019,68.038,135.286,53.426,120.663,,
https://dps.report/GiCh-20240321-221727_cerus,2024.03.21,22:17:27,0.0,118.596,291.39,26.115,51.481,,44.526,60.104,111.752,,,45.112,61.829,129.089,135.118,196.329,,,75.004,68.033,135.288,53.424,120.674,187.917,
https://dps.report/TprT-20240321-222750_cerus,2024.03.21,22:27:50,0.0,118.007,290.6,26.129,51.479,,44.516,60.119,111.75,,,45.138,61.834,129.084,135.127,,,,75.002,68.052,135.284,53.448,120.68,,
https://dps.report/QQPK-20240321-223722_cerus,2024.03.21,22:37:22,0.0,122.65,,26.12,51.49,,44.525,60.113,111.764,,,,,,,,,,75.006,68.029,135.276,,,,
https://dps.report/Yujq-20240321-224540_cerus,2024.03.21,22:45:40,0.0,120.832,292.981,26.114,51.483,,44.526,60.123,111.756,,,45.125,61.857,129.097,135.137,,,,74.982,68.056,135.275,53.442,120.683,,
https://dps.report/oci2-20240321-225312_cerus,2024.03.21,22:53:12,0.0,117.604,289.114,26.125,51.5,,44.52,60.121,111.756,,,45.13,61.844,,,,,,75.009,68.033,135.282,53.443,,,
https://dps.report/awd7-20240321-230134_cerus,2024.03.21,23:01:34,0.0,118.755,290.147,26.119,51.482,,44.538,60.12,111.757,,,45.132,61.859,129.098,135.141,,,,75.013,68.056,135.287,53.441,120.694,,
https://dps.report/5aoq-20240328-200347_cerus,2024.03.28,20:03:47,0.0,,,,,,,,,,,,,,,,,,,,,,,,
https://dps.report/J03D-20240328-200757_cerus,2024.03.28,20:07:57,0.0,117.93,,26.119,51.493,,44.506,60.132,,,,,,,,,,,75.009,68.028,,,,,
https://dps.report/TEOx-20240328-200818_cerus,2024.03.28,20:08:18,0.0,,,,,,,,,,,,,,,,,,,,,,,,
https://dps.report/cpXK-20240328-201613_cerus,2024.03.28,20:16:13,0.0,122.602,293.865,26.127,51.476,,44.517,60.124,111.763,,,45.127,61.846,129.086,135.121,,,,74.982,68.034,135.281,53.453,120.686,,
https://dps.report/eogR-20240328-202126_cerus,2024.03.28,20:21:26,0.0,117.212,,26.123,51.493,,44.522,60.119,111.757,,,,,,,,,,75.006,68.03,135.27,,,,
https://dps.report/7bKj-20240328-203025_cerus,2024.03.28,20:30:25,0.0,119.724,294.078,26.113,51.489,,44.516,60.112,111.758,,,45.129,61.829,129.097,135.128,,,,75.0,68.024,135.259,53.436,120.675,,
https://dps.report/yZmw-20240328-204207_cerus,2024.03.28,20:42:07,0.0,118.421,284.279,26.117,51.501,,44.515,60.099,111.758,,,45.137,61.849,129.099,135.126,196.338,225.141,,75.005,68.02,135.253,53.451,120.686,187.91,
https://dps.report/IoFC-20240328-205205_cerus,2024.03.28,20:52:05,0.0,116.841,284.801,26.131,51.516,,44.518,60.135,111.756,,,45.137,61.857,,,,,,75.014,68.055,135.278,53.43,,,
https://dps.report/9O79-20240328-210152_cerus,2024.03.28,21:01:52,0.0,119.562,288.519,26.11,51.495,,44.512,60.104,111.749,,,45.134,61.824,129.067,135.12,196.331,225.11,,75.006,68.034,135.287,53.428,120.663,187.923,
https://dps.report/4Hy1-20240328-211838_cerus,2024.03.28,21:18:38,0.0,118.548,290.321,26.111,51.485,,44.528,60.122,111.76,,,45.117,61.848,129.084,135.121,196.325,225.134,,75.008,68.055,135.278,53.436,120.675,187.905,
https://dps.report/I9st-20240328-212202_cerus,2024.03.28,21:22:02,0.0,116.884,,26.128,51.467,,,,,,,,,,,,,,74.997,,,,,,
https://dps.report/xifh-20240328-212829_cerus,2024.03.28,21:28:29,0.0,119.628,289.274,26.127,51.485,,44.534,60.125,111.777,,,45.13,61.853,,,,,,74.992,68.05,135.302,53.456,,,
https://dps.report/weA1-20240328-213257_cerus,2024.03.28,21:32:57,0.0,116.055,,26.123,51.488,,44.506,60.126,111.739,,,,,,,,,,75.02,68.035,,,,,
https://dps.report/kqF9-20240328-213914_cerus,2024.03.28,21:39:14,0.0,119.043,283.28,26.109,51.472,,44.51,60.122,111.765,,,45.117,61.827,,,,,,75.005,68.018,135.272,53.42,,,
https://dps.report/q2Bq-20240328-214607_cerus,2024.03.28,21:46:07,0.0,117.18,285.473,26.114,51.486,,44.519,60.113,111.749,,,45.13,61.853,,,,,,75.023,68.032,135.267,53.435,,,
https://dps.report/hmB4-20240328-215245_cerus,2024.03.28,21:52:45,0.0,117.276,286.586,26.118,51.495,,44.527,60.122,111.753,,,45.123,61.846,,,,,,74.996,68.049,135.29,53.446,,,
https://dps.report/T2uy-20240328-220646_cerus,2024.03.28,22:06:46,0.0,118.807,282.874,26.131,51.487,,44.51,60.105,111.75,,,45.124,61.852,,,,,,75.01,68.033,135.282,53.46,,,
https://dps.report/m0Fw-20240328-221726_cerus,2024.03.28,22:17:26,0.0,117.428,284.331,26.138,51.498,,44.541,60.152,111.759,,,45.102,61.821,129.06,135.116,196.317,225.119,,74.999,68.051,135.285,53.426,120.656,187.904,
https://dps.report/B07G-20240328-222800_cerus,2024.03.28,22:28:00,0.0,118.479,288.184,26.136,51.492,,44.538,60.121,111.775,,,45.11,61.823,129.079,135.101,,,,75.037,68.052,135.298,53.432,120.651,,
https://dps.report/Mgi0-20240328-222817_cerus,2024.03.28,22:28:17,0.0,,,,,,,,,,,,,,,,,,,,,,,,
https://dps.report/sYKr-20240328-223206_cerus,2024.03.28,22:32:06,0.0,,,26.134,51.475,,,,,,,,,,,,,,75.01,,,,,,
https://dps.report/deVk-20240328-223837_cerus,2024.03.28,22:38:37,0.0,115.441,279.197,26.124,51.492,,44.536,60.138,111.761,,,45.134,61.849,,,,,,75.002,68.043,135.269,53.442,,,
https://dps.report/EbL5-20240330-151525_cerus,2024.03.30,15:15:25,0.0,115.991,289.831,26.118,51.475,,44.514,60.13,111.77,,,45.124,61.845,129.09,135.129,196.332,225.138,,74.997,68.056,135.285,53.436,120.687,187.922,255.158
https://dps.report/HHFt-20240330-152422_cerus,2024.03.30,15:24:22,0.0,118.65,290.561,26.133,51.492,,44.517,60.116,111.763,,,45.147,61.855,129.092,135.125,,,,75.03,68.034,135.276,53.437,120.695,,
https://dps.report/H0ws-20240330-153128_cerus,2024.03.30,15:31:28,0.0,118.482,286.187,26.133,51.496,,44.523,60.104,111.748,,,45.123,61.847,,,,,,75.001,68.031,135.266,53.465,,,
https://dps.report/g1Sa-20240330-153816_cerus,2024.03.30,15:38:16,0.0,117.092,284.033,26.117,51.494,,44.509,60.109,111.739,,,45.141,61.861,,,,,,75.016,68.034,135.285,53.476,,,
https://dps.report/QhBQ-20240330-154247_cerus,2024.03.30,15:42:47,0.0,115.889,,26.135,51.492,,44.51,60.114,111.753,,,,,,,,,,74.998,68.022,,,,,
https://dps.report/D3WB-20240330-154453_cerus,2024.03.30,15:44:53,0.0,,,26.137,51.489,,,,,,,,,,,,,,,,,,,,
https://dps.report/7NK8-20240330-155150_cerus,2024.03.30,15:51:50,0.0,120.682,293.593,26.118,51.475,,44.504,60.125,111.754,,,45.137,61.857,,,,,,75.011,68.031,135.263,53.432,,,
https://dps.report/KG6p-20240330-155323_cerus,2024.03.30,15:53:23,0.0,,,26.12,51.485,,,,,,,,,,,,,,,,,,,,
https://dps.report/dpdh-20240330-160226_cerus,2024.03.30,16:02:26,0.0,118.172,288.971,26.123,51.488,,44.504,60.107,111.733,,,45.12,61.837,129.06,135.104,196.298,,,74.987,68.038,135.258,53.426,120.652,187.893,
https://dps.report/qkqx-20240330-161200_cerus,2024.03.30,16:12:00,0.0,117.701,288.855,26.132,51.477,,44.51,60.103,111.732,,,45.113,61.836,129.091,135.122,196.33,,,75.014,68.021,135.255,53.436,120.673,187.913,
https://dps.report/mHfv-20240330-161919_cerus,2024.03.30,16:19:19,0.0,119.915,291.256,26.141,51.495,,44.537,60.141,111.785,,,45.116,61.825,,,,,,75.014,68.058,135.291,53.429,,,
https://dps.report/dwkP-20240330-162816_cerus,2024.03.30,16:28:16,0.0,116.882,281.931,26.129,51.485,,44.527,60.132,111.775,,,45.109,61.835,129.08,135.135,196.314,,,74.992,68.058,135.268,53.431,120.656,187.913,
https://dps.report/JySc-20240330-163605_cerus,2024.03.30,16:36:05,0.0,117.928,291.238,26.106,51.481,,44.509,60.12,111.742,,,45.117,61.84,,,,,,75.024,68.019,135.27,53.428,,,
https://dps.report/sJzo-20240330-164353_cerus,2024.03.30,16:43:53,0.0,118.162,287.539,26.124,51.506,,44.527,60.124,111.775,,,45.116,61.823,129.057,135.108,,,,75.037,68.034,135.302,53.439,120.673,,
https://dps.report/S1oS-20240330-165056_cerus,2024.03.30,16:50:56,0.0,116.662,286.564,26.129,51.507,,44.517,60.112,111.766,,,45.131,61.852,,,,,,75.019,68.039,135.273,53.43,,,
https://dps.report/JsMc-20240330-165705_cerus,2024.03.30,16:57:05,0.0,118.11,,26.111,51.489,,44.531,60.138,111.779,,,,,,,,,,75.036,68.049,135.279,,,,
https://dps.report/g9v9-20240330-180424_cerus,2024.03.30,18:04:24,0.0,118.654,,26.115,51.499,,,,,,,,,,,,,,75.003,,,,,,
https://dps.report/EBDY-20240330-180602_cerus,2024.03.30,18:06:02,0.0,,,26.133,51.496,,,,,,,,,,,,,,,,,,,,
https://dps.report/mEHL-20240330-181329_cerus,2024.03.30,18:13:29,0.0,120.689,288.998,26.125,51.48,,44.524,60.102,111.753,,,45.14,61.853,129.106,135.14,,,,75.005,68.03,135.272,53.451,120.673,,
https://dps.report/7mQc-20240330-182001_cerus,2024.03.30,18:20:01,0.0,117.162,287.232,26.111,51.486,,44.509,60.125,111.749,,,45.137,61.839,,,,,,74.997,68.038,135.289,53.442,,,
https://dps.report/77lH-20240330-182455_cerus,2024.03.30,18:24:55,0.0,116.292,,26.108,51.471,,44.495,60.095,111.744,,,,,,,,,,75.006,68.02,,,,,
https://dps.report/I302-20240330-183444_cerus,2024.03.30,18:34:44,0.0,117.289,289.201,26.115,51.476,,44.498,60.095,111.751,,,45.111,61.823,129.07,135.115,196.309,225.118,263.559,75.005,68.015,135.276,53.44,120.662,187.903,255.168
https://dps.report/ZyCN-20240330-184147_cerus,2024.03.30,18:41:47,0.0,116.597,285.022,26.134,51.488,,44.524,60.124,111.781,,,45.123,61.811,,,,,,75.0,68.029,135.29,53.428,,,
